2026-05-07 15:53:01.391 | INFO     | __main__:<module>:4 - PRAGMA foreign_keys = 1
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75560.0, 7.0, 139.0, 96.0, 48, 11.0, '22-May-2024 12:00:00 PM', 22.0, 5.0, 2024.0, 1.0, 0.28, 0.0965813276099955, 825.02, 163.52, 14.0, 47.25, 58.93, 65.23)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75561.0, 7.0, 47.0, 82.0, 41, 10.0, '07-Jul-2024 12:00:00 PM', 7.0, 7.0, 2024.0, 4.0, 0.28, 0.0, 1174.14, 323.64, 18.0, 47.25, 65.23, 65.23)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75562.0, 7.0, 183.0, 85.0, 40, 10.0, '30-Jul-2024 12:00:00 PM', 30.0, 7.0, 2024.0, 3.0, 0.28, 0.0688333588839491, 971.84, 215.84, 16.0, 47.25, 60.74, 65.23)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75563.0, 7.0, 39.0, 160.0, 41, 10.0, '27-Mar-2024 12:00:00 PM', 27.0, 3.0, 2024.0, 5.0, 0.28, 0.0, 652.3, 179.8, 10.0, 47.25, 65.23, 65.23)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75564.0, 7.0, 197.0, 128.0, 36, 9.0, '13-Oct-2024 12:00:00 PM', 13.0, 10.0, 2024.0, 5.0, 0.28, 0.0, 652.3, 179.8, 10.0, 47.25, 65.23, 65.23)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75565.0, 7.0, 158.0, 127.0, 44, 12.0, '09-Oct-2024 12:00:00 PM', 9.0, 10.0, 2024.0, 4.0, 0.28, 0.0, 1174.14, 323.64, 18.0, 47.25, 65.23, 65.23)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75566.0, 8.0, 171.0, 97.0, 55, 11.0, '16-Jul-2024 12:00:00 PM', 16.0, 7.0, 2024.0, 4.0, 0.41, 0.0, 2423.34, 1014.66, 18.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75567.0, 8.0, 108.0, 76.0, 35, 9.0, '05-Oct-2024 12:00:00 PM', 5.0, 10.0, 2024.0, 2.0, 0.41, 0.0, 1884.82, 789.18, 14.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75568.0, 8.0, 129.0, 64.0, 36, 9.0, '15-Apr-2024 12:00:00 PM', 15.0, 4.0, 2024.0, 4.0, 0.41, 0.104657208645918, 2892.96, 1014.72, 24.0, 78.26, 120.54, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75569.0, 8.0, 66.0, 98.0, 50, 9.0, '22-Sep-2024 12:00:00 PM', 22.0, 9.0, 2024.0, 7.0, 0.41, 0.0, 1615.56, 676.44, 12.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75570.0, 8.0, 89.0, 161.0, 51, 11.0, '20-Dec-2024 12:00:00 PM', 20.0, 12.0, 2024.0, 4.0, 0.41, 0.0, 2154.08, 901.92, 16.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75571.0, 8.0, 65.0, 121.0, 48, 11.0, '06-Apr-2024 12:00:00 PM', 6.0, 4.0, 2024.0, 2.0, 0.41, 0.0, 1615.56, 676.44, 12.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75572.0, 8.0, 83.0, 63.0, 50, 9.0, '20-Mar-2024 12:00:00 PM', 20.0, 3.0, 2024.0, 8.0, 0.41, 0.0, 2423.34, 1014.66, 18.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75573.0, 8.0, 66.0, 98.0, 36, 9.0, '18-Oct-2024 12:00:00 PM', 18.0, 10.0, 2024.0, 5.0, 0.41, 0.0, 1615.56, 676.44, 12.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75574.0, 8.0, 39.0, 160.0, 41, 10.0, '22-May-2024 12:00:00 PM', 22.0, 5.0, 2024.0, 4.0, 0.41, 0.0, 1615.56, 676.44, 12.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75575.0, 8.0, 165.0, 83.0, 50, 9.0, '16-Dec-2024 12:00:00 PM', 16.0, 12.0, 2024.0, 5.0, 0.41, 0.0, 1884.82, 789.18, 14.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75576.0, 8.0, 186.0, 86.0, 39, 10.0, '18-Mar-2024 12:00:00 PM', 18.0, 3.0, 2024.0, 3.0, 0.41, 0.0, 2154.08, 901.92, 16.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75577.0, 8.0, 183.0, 85.0, 39, 10.0, '12-Dec-2024 12:00:00 PM', 12.0, 12.0, 2024.0, 3.0, 0.41, 0.0, 2423.34, 1014.66, 18.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75578.0, 8.0, 20.0, 134.0, 49, 11.0, '15-Jan-2024 12:00:00 PM', 15.0, 1.0, 2024.0, 7.0, 0.41, 0.0, 1615.56, 676.44, 12.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75579.0, 8.0, 39.0, 160.0, 39, 10.0, '03-Dec-2024 12:00:00 PM', 3.0, 12.0, 2024.0, 2.0, 0.41, 0.0, 1884.82, 789.18, 14.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75580.0, 8.0, 165.0, 83.0, 35, 9.0, '06-Oct-2024 12:00:00 PM', 6.0, 10.0, 2024.0, 5.0, 0.41, 0.0, 1884.82, 789.18, 14.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75581.0, 8.0, 65.0, 121.0, 48, 11.0, '30-Sep-2024 12:00:00 PM', 30.0, 9.0, 2024.0, 1.0, 0.41, 0.146549803164228, 2298.0, 732.8, 20.0, 78.26, 114.9, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75582.0, 8.0, 83.0, 63.0, 35, 9.0, '12-Jun-2024 12:00:00 PM', 12.0, 6.0, 2024.0, 5.0, 0.41, 0.0, 1077.04, 450.96, 8.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75583.0, 8.0, 139.0, 96.0, 48, 11.0, '15-Nov-2024 12:00:00 PM', 15.0, 11.0, 2024.0, 7.0, 0.41, 0.146549803164228, 1608.6, 512.96, 14.0, 78.26, 114.9, 134.63)
2026-05-07 15:57:22.413 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75584.0, 8.0, 29.0, 120.0, 44, 12.0, '16-Mar-2024 12:00:00 PM', 16.0, 3.0, 2024.0, 7.0, 0.41, 0.0, 1884.82, 789.18, 14.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75585.0, 8.0, 139.0, 96.0, 55, 11.0, '15-Oct-2024 12:00:00 PM', 15.0, 10.0, 2024.0, 8.0, 0.41, 0.0, 1884.82, 789.18, 14.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75586.0, 8.0, 79.0, 122.0, 45, 12.0, '23-Oct-2024 12:00:00 PM', 23.0, 10.0, 2024.0, 5.0, 0.41, 0.0, 2154.08, 901.92, 16.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75587.0, 8.0, 199.0, 87.0, 51, 11.0, '18-Aug-2024 12:00:00 PM', 18.0, 8.0, 2024.0, 7.0, 0.41, 0.0, 1615.56, 676.44, 12.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75588.0, 8.0, 208.0, 68.0, 37, 9.0, '08-Jan-2024 12:00:00 PM', 8.0, 1.0, 2024.0, 4.0, 0.41, 0.0, 1884.82, 789.18, 14.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75589.0, 8.0, 66.0, 98.0, 36, 9.0, '18-May-2024 12:00:00 PM', 18.0, 5.0, 2024.0, 5.0, 0.41, 0.104657208645918, 2169.72, 761.04, 18.0, 78.26, 120.54, 134.63)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75590.0, 8.0, 190.0, 137.0, 47, 11.0, '18-Dec-2024 12:00:00 PM', 18.0, 12.0, 2024.0, 5.0, 0.41, 0.0, 2154.08, 901.92, 16.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75591.0, 8.0, 129.0, 64.0, 35, 9.0, '24-Jul-2024 12:00:00 PM', 24.0, 7.0, 2024.0, 7.0, 0.41, 0.0, 807.78, 338.22, 6.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75592.0, 8.0, 161.0, 136.0, 55, 11.0, '29-Mar-2024 12:00:00 PM', 29.0, 3.0, 2024.0, 1.0, 0.41, 0.0, 2423.34, 1014.66, 18.0, 78.26, 134.63, 134.63)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75593.0, 8.0, 199.0, 87.0, 48, 11.0, '22-Dec-2024 12:00:00 PM', 22.0, 12.0, 2024.0, 7.0, 0.41, 0.146549803164228, 2298.0, 732.8, 20.0, 78.26, 114.9, 134.63)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75594.0, 9.0, 197.0, 128.0, 36, 9.0, '06-Feb-2024 12:00:00 PM', 6.0, 2.0, 2024.0, 1.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75595.0, 9.0, 66.0, 98.0, 36, 9.0, '18-Oct-2024 12:00:00 PM', 18.0, 10.0, 2024.0, 5.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75596.0, 9.0, 203.0, 67.0, 36, 9.0, '11-Aug-2024 12:00:00 PM', 11.0, 8.0, 2024.0, 5.0, 0.25, 0.0, 72.9, 18.06, 6.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75597.0, 9.0, 89.0, 161.0, 55, 11.0, '26-Mar-2024 12:00:00 PM', 26.0, 3.0, 2024.0, 5.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75598.0, 9.0, 109.0, 123.0, 48, 11.0, '29-Jun-2024 12:00:00 PM', 29.0, 6.0, 2024.0, 3.0, 0.25, 0.0864197530864198, 111.0, 19.6, 10.0, 9.14, 11.1, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75599.0, 9.0, 201.0, 133.0, 40, 10.0, '08-Jul-2024 12:00:00 PM', 8.0, 7.0, 2024.0, 2.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75600.0, 9.0, 75.0, 131.0, 40, 10.0, '20-Mar-2024 12:00:00 PM', 20.0, 3.0, 2024.0, 2.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75601.0, 9.0, 66.0, 98.0, 50, 9.0, '22-Sep-2024 12:00:00 PM', 22.0, 9.0, 2024.0, 7.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75602.0, 9.0, 171.0, 97.0, 49, 11.0, '26-Apr-2024 12:00:00 PM', 26.0, 4.0, 2024.0, 4.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75603.0, 9.0, 140.0, 114.0, 41, 10.0, '16-Mar-2024 12:00:00 PM', 16.0, 3.0, 2024.0, 7.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75604.0, 9.0, 127.0, 113.0, 36, 9.0, '17-Jul-2024 12:00:00 PM', 17.0, 7.0, 2024.0, 4.0, 0.25, 0.0, 97.2, 24.08, 8.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75605.0, 9.0, 79.0, 122.0, 44, 12.0, '07-Nov-2024 12:00:00 PM', 7.0, 11.0, 2024.0, 7.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75606.0, 9.0, 66.0, 98.0, 36, 9.0, '08-Dec-2024 12:00:00 PM', 8.0, 12.0, 2024.0, 7.0, 0.25, 0.0617283950617284, 114.0, 22.6, 10.0, 9.14, 11.4, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75607.0, 9.0, 127.0, 113.0, 37, 9.0, '12-Oct-2024 12:00:00 PM', 12.0, 10.0, 2024.0, 1.0, 0.25, 0.0, 145.8, 36.12, 12.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.414 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75608.0, 9.0, 218.0, 163.0, 40, 10.0, '13-Oct-2024 12:00:00 PM', 13.0, 10.0, 2024.0, 2.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75609.0, 9.0, 229.0, 130.0, 36, 9.0, '25-Apr-2024 12:00:00 PM', 25.0, 4.0, 2024.0, 5.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75610.0, 9.0, 229.0, 130.0, 50, 9.0, '31-Jan-2024 12:00:00 PM', 31.0, 1.0, 2024.0, 5.0, 0.25, 0.0, 145.8, 36.12, 12.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75611.0, 9.0, 203.0, 67.0, 35, 9.0, '16-Nov-2024 12:00:00 PM', 16.0, 11.0, 2024.0, 4.0, 0.25, 0.0, 170.1, 42.14, 14.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75612.0, 9.0, 174.0, 66.0, 44, 12.0, '19-Jan-2024 12:00:00 PM', 19.0, 1.0, 2024.0, 2.0, 0.25, 0.0864197530864198, 111.0, 19.6, 10.0, 9.14, 11.1, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75613.0, 9.0, 29.0, 120.0, 44, 12.0, '16-Mar-2024 12:00:00 PM', 16.0, 3.0, 2024.0, 7.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75614.0, 9.0, 229.0, 130.0, 36, 9.0, '27-Jul-2024 12:00:00 PM', 27.0, 7.0, 2024.0, 1.0, 0.25, 0.0, 48.6, 12.04, 4.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75615.0, 9.0, 66.0, 98.0, 36, 9.0, '17-Aug-2024 12:00:00 PM', 17.0, 8.0, 2024.0, 7.0, 0.25, 0.0, 145.8, 36.12, 12.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75616.0, 9.0, 229.0, 130.0, 50, 9.0, '09-Oct-2024 12:00:00 PM', 9.0, 10.0, 2024.0, 4.0, 0.25, 0.0, 145.8, 36.12, 12.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75617.0, 9.0, 108.0, 76.0, 36, 9.0, '16-Jun-2024 12:00:00 PM', 16.0, 6.0, 2024.0, 4.0, 0.25, 0.0617283950617284, 114.0, 22.6, 10.0, 9.14, 11.4, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75618.0, 9.0, 182.0, 162.0, 48, 11.0, '26-Mar-2024 12:00:00 PM', 26.0, 3.0, 2024.0, 2.0, 0.25, 0.0864197530864198, 111.0, 19.6, 10.0, 9.14, 11.1, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75619.0, 9.0, 129.0, 64.0, 35, 9.0, '23-Oct-2024 12:00:00 PM', 23.0, 10.0, 2024.0, 8.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75620.0, 9.0, 119.0, 132.0, 40, 10.0, '18-Jun-2024 12:00:00 PM', 18.0, 6.0, 2024.0, 2.0, 0.25, 0.0617283950617284, 91.2, 18.08, 8.0, 9.14, 11.4, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75621.0, 9.0, 157.0, 65.0, 37, 9.0, '05-Aug-2024 12:00:00 PM', 5.0, 8.0, 2024.0, 7.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75622.0, 9.0, 119.0, 132.0, 39, 10.0, '28-Sep-2024 12:00:00 PM', 28.0, 9.0, 2024.0, 3.0, 0.25, 0.0, 145.8, 36.12, 12.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75623.0, 9.0, 39.0, 160.0, 39, 10.0, '03-Dec-2024 12:00:00 PM', 3.0, 12.0, 2024.0, 2.0, 0.25, 0.0, 121.5, 30.1, 10.0, 9.14, 12.15, 12.15)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75624.0, 10.0, 158.0, 127.0, 44, 12.0, '17-Jul-2024 12:00:00 PM', 17.0, 7.0, 2024.0, 7.0, 0.4, 0.0, 243.6, 100.38, 14.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75625.0, 10.0, 218.0, 163.0, 41, 10.0, '12-Jun-2024 12:00:00 PM', 12.0, 6.0, 2024.0, 4.0, 0.4, 0.0, 278.4, 114.72, 16.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75626.0, 10.0, 89.0, 161.0, 48, 11.0, '08-Jul-2024 12:00:00 PM', 8.0, 7.0, 2024.0, 7.0, 0.4, 0.144252873563218, 268.02, 83.88, 18.0, 10.23, 14.89, 17.4)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75627.0, 10.0, 203.0, 67.0, 36, 9.0, '11-Aug-2024 12:00:00 PM', 11.0, 8.0, 2024.0, 5.0, 0.4, 0.0, 313.2, 129.06, 18.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75628.0, 10.0, 83.0, 63.0, 35, 9.0, '12-Jun-2024 12:00:00 PM', 12.0, 6.0, 2024.0, 5.0, 0.4, 0.0, 208.8, 86.04, 12.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75629.0, 10.0, 218.0, 163.0, 40, 10.0, '13-Oct-2024 12:00:00 PM', 13.0, 10.0, 2024.0, 2.0, 0.4, 0.0, 348.0, 143.4, 20.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75630.0, 10.0, 75.0, 131.0, 40, 10.0, '31-May-2024 12:00:00 PM', 31.0, 5.0, 2024.0, 4.0, 0.4, 0.102873563218391, 187.32, 64.56, 12.0, 10.23, 15.61, 17.4)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75631.0, 10.0, 139.0, 96.0, 55, 11.0, '15-Oct-2024 12:00:00 PM', 15.0, 10.0, 2024.0, 8.0, 0.4, 0.0, 313.2, 129.06, 18.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75632.0, 10.0, 229.0, 130.0, 36, 9.0, '13-Sep-2024 12:00:00 PM', 13.0, 9.0, 2024.0, 5.0, 0.4, 0.0, 278.4, 114.72, 16.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75633.0, 10.0, 129.0, 64.0, 37, 9.0, '08-Jan-2024 12:00:00 PM', 8.0, 1.0, 2024.0, 2.0, 0.4, 0.0, 313.2, 129.06, 18.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.415 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75634.0, 10.0, 158.0, 127.0, 45, 12.0, '09-Feb-2024 12:00:00 PM', 9.0, 2.0, 2024.0, 2.0, 0.4, 0.0, 278.4, 114.72, 16.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75635.0, 10.0, 124.0, 73.0, 36, 9.0, '04-Aug-2024 12:00:00 PM', 4.0, 8.0, 2024.0, 7.0, 0.4, 0.0, 313.2, 129.06, 18.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75636.0, 10.0, 208.0, 68.0, 37, 9.0, '26-Mar-2024 12:00:00 PM', 26.0, 3.0, 2024.0, 7.0, 0.4, 0.0, 417.6, 172.08, 24.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75637.0, 10.0, 211.0, 75.0, 35, 9.0, '02-Apr-2024 12:00:00 PM', 2.0, 4.0, 2024.0, 5.0, 0.4, 0.0, 487.2, 200.76, 28.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75638.0, 10.0, 211.0, 75.0, 35, 9.0, '24-Aug-2024 12:00:00 PM', 24.0, 8.0, 2024.0, 5.0, 0.4, 0.0, 104.4, 43.02, 6.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75639.0, 10.0, 119.0, 132.0, 39, 10.0, '14-Aug-2024 12:00:00 PM', 14.0, 8.0, 2024.0, 2.0, 0.4, 0.0, 313.2, 129.06, 18.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75640.0, 10.0, 83.0, 63.0, 36, 9.0, '11-Jan-2024 12:00:00 PM', 11.0, 1.0, 2024.0, 4.0, 0.4, 0.0, 452.4, 186.42, 26.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75641.0, 10.0, 108.0, 76.0, 37, 9.0, '06-Dec-2024 12:00:00 PM', 6.0, 12.0, 2024.0, 5.0, 0.4, 0.0, 313.2, 129.06, 18.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75642.0, 10.0, 229.0, 130.0, 36, 9.0, '27-Jul-2024 12:00:00 PM', 27.0, 7.0, 2024.0, 1.0, 0.4, 0.0, 313.2, 129.06, 18.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75643.0, 10.0, 118.0, 126.0, 44, 12.0, '03-Oct-2024 12:00:00 PM', 3.0, 10.0, 2024.0, 4.0, 0.4, 0.0, 313.2, 129.06, 18.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75644.0, 10.0, 66.0, 98.0, 50, 9.0, '22-Sep-2024 12:00:00 PM', 22.0, 9.0, 2024.0, 7.0, 0.4, 0.0, 313.2, 129.06, 18.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75645.0, 10.0, 158.0, 127.0, 44, 12.0, '09-Oct-2024 12:00:00 PM', 9.0, 10.0, 2024.0, 4.0, 0.4, 0.0, 417.6, 172.08, 24.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75646.0, 10.0, 157.0, 65.0, 36, 9.0, '03-Dec-2024 12:00:00 PM', 3.0, 12.0, 2024.0, 2.0, 0.4, 0.0, 313.2, 129.06, 18.0, 10.23, 17.4, 17.4)
2026-05-07 15:57:22.416 | INFO     | __main__:<module>:77 - INSERT INTO order_details VALUES (75647.0, 10.0, 171.0, 97.0, 55, 11.0, '16-Jul-2024 12:00:00 PM', 16.0, 7.0, 2024.0, 4.0, 0.4, 0.0, 313.2, 129.06, 18.0, 10.23, 17.4, 17.4)
